provider_id,country_code,provider_name,city_name,account_management_segment,gmv_eur,orders_n,provider_cm_l2_pct_gmv,country_cm_l2_pct_gmv,cm_l2_pp_above_country
168249,ro,Flamingo Bar&Grill,Bucharest,Missing AM Segment Trait,4791.925811767578,228.0,11.644025281198967,-0.9512177725905627,12.59524305378953
91424,ua,Бістро Bench,Dnipro,Missing AM Segment Trait,4756.378448486328,273.0,19.040599258516504,2.3596736654725854,16.68092559304392
83222,lv,Bārs Meka,Jelgava,Missing AM Segment Trait,4753.719970703125,112.0,14.013161519347744,8.156274717925752,5.856886801421991
180177,ee,Grill & Pruul Nõmme,Tallinn,Bronze (AM Segment),4745.469955444336,131.0,10.43706228312499,6.206551099277772,4.230511183847217
151442,ro,Family Pizza & Food,Tulcea,Missing AM Segment Trait,4731.752655029297,0.0,5.093699940969392,-0.9512177725905627,6.044917713559955
142026,ro,Restaurant La Copac,Bucharest,Missing AM Segment Trait,4719.8465576171875,161.0,22.01673313809552,-0.9512177725905627,22.967950910686085
168694,lt,El Jefe California Burrito (Vilniaus str.),Kaunas,Missing AM Segment Trait,4719.680145263672,181.0,12.173543968293346,4.9971170150676265,7.17642695322572
182328,ro,Grande Crocante,Bucharest,Missing AM Segment Trait,4711.9508056640625,148.0,2.851064028943712,-0.9512177725905627,3.8022818015342748
71186,ua,Yalla вул. Амвросія Бучми,Kyiv,Silver (AM Segment),4704.463653564453,218.0,11.634933335166975,2.3596736654725854,9.275259669694389
131741,lt,Noriupietu.lt (Klaipėdos str.),Panevezys,Missing AM Segment Trait,4694.959991455078,265.0,12.296200275968358,4.9971170150676265,7.299083260900732
92843,ua,Cheese Bakery,Lviv,Missing AM Segment Trait,4689.644256591797,0.0,7.492363332195247,2.3596736654725854,5.132689666722662
76517,gh,Larricris Restaurant,Accra,Missing AM Segment Trait,4684.829742431641,573.0,10.907497119729683,6.9873754934637615,3.9201216262659218
183448,sk,Pilsner’s Cintorínska,Bratislava,Missing AM Segment Trait,4676.029968261719,184.0,16.91790784938275,2.462739688031615,14.455168161351136
136054,gh,Evilla Bar & Grill Restaurant,Accra,Missing AM Segment Trait,4675.413269042969,495.0,7.372603171986267,6.9873754934637615,0.3852276785225053
168027,bg,India House Restaurant,Sofia,Missing AM Segment Trait,4662.500030517578,159.0,-17.004156333752956,-26.060437989939818,9.056281656186862
124302,mt,Desi Food,Valletta,Missing AM Segment Trait,4639.359939575195,152.0,11.661870394829888,8.63787374378787,3.023996651042019
132926,gh,Lord J Shawarma & Lounge,Accra,Missing AM Segment Trait,4627.390045166016,458.0,10.866979482407862,6.9873754934637615,3.8796039889441003
164061,az,Hatay Durum,Baku,Missing AM Segment Trait,4622.343231201172,358.0,3.7806819223838484,-2.958063917515512,6.7387458398993605
35482,ua,Ash Mangal,Kyiv,Bronze (AM Segment),4616.772109985352,153.0,8.086475065800538,2.3596736654725854,5.726801400327953
189029,ro,Bite Me Korea Iulius,Cluj-Napoca,Missing AM Segment Trait,4616.755996704102,295.0,5.2378333141269104,-0.9512177725905627,6.189051086717473
186536,mt,La Loggia Express,Valletta,Missing AM Segment Trait,4602.7000732421875,178.0,13.01192992824169,8.63787374378787,4.374056184453821
35172,az,Xengeland,Baku,Silver (AM Segment),4600.402038574219,273.0,-2.281526955572293,-2.958063917515512,0.6765369619432193
8632,pl,Teddy's Burger N' Bar,Warsaw,Gold (AM Segment),4580.173553466797,173.0,9.299615568211076,-1.4585502706946094,10.758165838905684
58418,gh,J&C Restaurant,Accra,Missing AM Segment Trait,4570.2640380859375,428.0,9.480937621721042,6.9873754934637615,2.49356212825728
187258,lt,Amazonė 2 (Tvenkinio str.),Panevezys,Missing AM Segment Trait,4569.56999206543,172.0,8.60919874205391,4.9971170150676265,3.6120817269862826
114802,ua,MONPARK,Kyiv,Missing AM Segment Trait,4568.808258056641,157.0,10.460420474162607,2.3596736654725854,8.100746808690023
111190,ua,Norven вул. Максимовича,Kyiv,Missing AM Segment Trait,4565.0703125,146.0,6.447016761827455,2.3596736654725854,4.08734309635487
75778,gh,Grill'd,Accra,Missing AM Segment Trait,4562.2593994140625,285.0,18.82600899812006,6.9873754934637615,11.838633504656297
126667,ro,Taverna Georgia,Bucharest,Missing AM Segment Trait,4560.437057495117,112.0,16.71584937171416,-0.9512177725905627,17.667067144304724
43251,lv,Hačapurija Kauguri,Jurmala,Bronze (AM Segment),4552.6500244140625,147.0,15.440334852165993,8.156274717925752,7.2840601342402405
67480,pl,Lukma Kebab - Dickensa,Warsaw,Silver (AM Segment),4550.789520263672,328.0,10.844492429872261,-1.4585502706946094,12.30304270056687
155434,lv,Tik un Tā Sushi,Jurmala,Missing AM Segment Trait,4544.52001953125,93.0,16.346120831671087,8.156274717925752,8.189846113745334
111892,cz,Ukrajinské Bistro,Prague,Bronze (AM Segment),4542.577239990234,189.0,10.843860946179591,-0.7075057003695413,11.551366646549132
130446,gh,Mells Eatery,Accra,Missing AM Segment Trait,4540.583770751953,484.0,10.206888610085493,6.9873754934637615,3.219513116621731
132907,ro,Bella Italia Kristal Residence,Bucharest,Bronze (AM Segment),4535.5618896484375,158.0,3.528449563017525,-0.9512177725905627,4.479667335608088
179103,sk,Varanasi Indická reštaurácia,Bratislava,Missing AM Segment Trait,4522.72998046875,158.0,11.078390418579072,2.462739688031615,8.615650730547458
188243,mt,Santa Marija Restaurant (Zebbug Band Club),Gozo,Bronze (AM Segment),4516.150054931641,127.0,21.03898105895113,8.63787374378787,12.40110731516326
186233,mt,Melt Takeaway,Valletta,Missing AM Segment Trait,4500.409973144531,121.0,15.938722299903857,8.63787374378787,7.300848556115987
119023,cz,Bep Viet,Prague,Bronze (AM Segment),4498.478454589844,226.0,7.278429797382527,-0.7075057003695413,7.9859354977520685
55019,gh,Mr. Chicken,Accra,Missing AM Segment Trait,4492.542022705078,659.0,14.023414504033333,6.9873754934637615,7.036039010569572
125080,gh,InstaYums,Accra,Missing AM Segment Trait,4492.236434936523,547.0,12.425915251663682,6.9873754934637615,5.43853975819992
28055,pl,Momencik Vegan Burrito and Tacos,Warsaw,Gold (AM Segment),4488.27197265625,165.0,1.680070091885661,-1.4585502706946094,3.13862036258027
9651,ua,NAM,Kyiv,Bronze (AM Segment),4475.617523193359,107.0,17.145093823831907,2.3596736654725854,14.785420158359322
175463,pl,Serwus Syrena - Gelato & Pizza,Warsaw,Missing AM Segment Trait,4474.580352783203,186.0,8.429384199342357,-1.4585502706946094,9.887934470036965
95289,az,Vape By Jojo,Baku,Missing AM Segment Trait,4470.10791015625,303.0,2.75191454607161,-2.958063917515512,5.709978463587122
107945,az,Liman pub,Baku,Missing AM Segment Trait,4457.670211791992,230.0,3.277416188439277,-2.958063917515512,6.235480105954789
38716,pl,Sen o Sushi - Żoliborz,Warsaw,Silver (AM Segment),4455.755798339844,85.0,7.184431491733989,-1.4585502706946094,8.642981762428597
143302,ro,Happy Mix Grill,Slatina,Missing AM Segment Trait,4449.4722900390625,0.0,7.870855458000816,-0.9512177725905627,8.822073230591378
142956,ro,Brasserie15,Medias,Missing AM Segment Trait,4447.9251708984375,0.0,11.685538569392556,-0.9512177725905627,12.636756341983117
124724,ua,Megobari вул. Гната Юри,Kyiv,Missing AM Segment Trait,4446.291229248047,138.0,23.515829572370556,2.3596736654725854,21.156155906897972
187247,cz,Fajn Kebab Karlovo náměstí,Prague,Missing AM Segment Trait,4440.264587402344,280.0,3.5460483027704943,-0.7075057003695413,4.253554003140035
172275,ro,Bite Me Korea,Cluj-Napoca,Missing AM Segment Trait,4415.998352050781,269.0,9.912778054735039,-0.9512177725905627,10.863995827325601
162229,az,Food Doner Lahmacun,Baku,Missing AM Segment Trait,4401.322555541992,280.0,1.0292013999545668,-2.958063917515512,3.987265317470079
183431,mt,The Good Sandwich Malta,Valletta,Missing AM Segment Trait,4398.420013427734,172.0,13.052522916058162,8.63787374378787,4.414649172270293
12230,ke,The Chef House,Nairobi,Platinum (AM Segment),4393.812438964844,343.0,1.3760562927859048,-0.20573426782701867,1.5817905606129234
15710,ua,t.c.pizza,Kyiv,Silver (AM Segment),4388.04345703125,191.0,19.31118422414291,2.3596736654725854,16.951510558670325
137434,ro,Pizzeria Class,Satu Mare,Missing AM Segment Trait,4387.818817138672,0.0,5.1465497112753065,-0.9512177725905627,6.097767483865869
190156,lv,Sushi Yami,Riga,Missing AM Segment Trait,4385.060043334961,116.0,18.78542493814664,8.156274717925752,10.629150220220888
43052,gh,Kenkey Boutique,Accra,Missing AM Segment Trait,4383.2095947265625,495.0,7.455262154835403,6.9873754934637615,0.4678866613716419
184399,cz,KEBAB CORNER Libeň,Prague,Missing AM Segment Trait,4366.332870483398,278.0,5.497210424136102,-0.7075057003695413,6.2047161245056435
162852,az,BEST FOOD,Nakhchivan,Missing AM Segment Trait,4347.642395019531,418.0,-2.8899987422045497,-2.958063917515512,0.06806517531096246
74156,gh,LOT 30 Bistro & Bar,Accra,Missing AM Segment Trait,4346.212554931641,411.0,13.02397289901964,6.9873754934637615,6.036597405555878
131099,gh,Uncle B's Bistro,Accra,Missing AM Segment Trait,4342.351135253906,320.0,11.444482103407823,6.9873754934637615,4.457106609944062
170288,lv,Flower Studio,Riga,Missing AM Segment Trait,4339.800037384033,78.0,22.806056124301314,8.156274717925752,14.649781406375562
189243,gh,Bobalicious Gh - North Kaneshie,Accra,Missing AM Segment Trait,4337.595230102539,515.0,8.852490697347092,6.9873754934637615,1.86511520388333
83283,ua,Альпака кафе,Kyiv,Missing AM Segment Trait,4336.063217163086,186.0,9.346237846095109,2.3596736654725854,6.986564180622524
66568,ke,Shayona Vegetarian,Nairobi,Silver (AM Segment),4335.415924072266,363.0,13.018103567765179,-0.20573426782701867,13.223837835592198
132913,ro,Casa Doamnelor,Bistrita,Missing AM Segment Trait,4334.2708740234375,0.0,8.615896766640061,-0.9512177725905627,9.567114539230623
174802,pl,Witam India,Warsaw,Missing AM Segment Trait,4323.7244873046875,175.0,8.127966738117452,-1.4585502706946094,9.586517008812061
185955,gh,Genz Check Check,Accra,Missing AM Segment Trait,4288.643981933594,475.0,12.541230347314599,6.9873754934637615,5.553854853850837
123290,ro,RESTAURANT PHO THIN ASIAN FOOD,Bucharest,Missing AM Segment Trait,4287.2740478515625,192.0,12.386112272481332,-0.9512177725905627,13.337330045071894
161438,ro,Original Kebab,Bucharest,Missing AM Segment Trait,4285.235153198242,205.0,2.0773907364990514,-0.9512177725905627,3.028608509089614
188158,mt,ASIAN GARDEN BUGIBBA,Valletta,Missing AM Segment Trait,4268.039947509766,115.0,10.33922446378854,8.63787374378787,1.7013507200006703
119329,ua,Kimbap Hub,Vinnytsia,Missing AM Segment Trait,4257.640106201172,295.0,9.295079794335996,2.3596736654725854,6.93540612886341
166412,mt,Hungry Wimpy,Valletta,Missing AM Segment Trait,4254.990020751953,184.0,13.072897689138298,8.63787374378787,4.435023945350428
46347,gh,JMak Salad and Juice,Accra,Missing AM Segment Trait,4252.536865234375,511.0,15.013365399249563,6.9873754934637615,8.025989905785803
80352,pl,Oczko w Rosole,Warsaw,Missing AM Segment Trait,4243.140563964844,174.0,5.931664029056764,-1.4585502706946094,7.390214299751373
175649,mt,Tummbao,Valletta,Missing AM Segment Trait,4236.770050048828,147.0,11.832960740444312,8.63787374378787,3.1950869966564426
172710,ro,Li VU Piata Iancului,Bucharest,Missing AM Segment Trait,4234.639251708984,188.0,6.133690517290279,-0.9512177725905627,7.0849082898808415
180350,ro,SMSH BRGR Berceni,Bucharest,Missing AM Segment Trait,4226.720108032227,137.0,-0.7665785896244215,-0.9512177725905627,0.18463918296614124
180489,ro,Hey Food Vitan,Bucharest,Missing AM Segment Trait,4214.060592651367,167.0,10.277019621872439,-0.9512177725905627,11.228237394463001
7755,pl,Tonkin Authentic Asia Cuisine,Warsaw,Silver (AM Segment),4207.62158203125,203.0,13.320086439820596,-1.4585502706946094,14.778636710515205
120582,ua,Love&Lviv cafe,Lviv,Missing AM Segment Trait,4205.503143310547,259.0,10.808577195667354,2.3596736654725854,8.44890353019477
127288,ro,Duniya,Bucharest,Missing AM Segment Trait,4196.258972167969,109.0,23.17965444742906,-0.9512177725905627,24.130872220019622
182599,gh,Race Course Chicken Inn,Accra,Missing AM Segment Trait,4185.625091552734,493.0,9.349740883210718,6.9873754934637615,2.362365389746956
55014,gh,Angwamo King,Accra,Missing AM Segment Trait,4182.3383712768555,192.0,22.77021577865185,6.9873754934637615,15.782840285188087
183339,lt,Kasap Döner (Žalgirio str.),Vilnius,Missing AM Segment Trait,4181.970031738281,175.0,14.853526269394035,4.9971170150676265,9.856409254326408
187946,ro,Hashbrownie Vitan,Bucharest,Missing AM Segment Trait,4161.780090332031,165.0,7.625033034347435,-0.9512177725905627,8.576250806937997
173165,az,Padishah Restaurant Ganjlik,Baku,Missing AM Segment Trait,4159.233825683594,259.0,-1.1856236585200441,-2.958063917515512,1.772440258995468
188017,ro,Hashbrownie Titan,Bucharest,Missing AM Segment Trait,4157.0997314453125,162.0,7.316776841999613,-0.9512177725905627,8.267994614590176
184695,ro,Big Smash,Bucharest,Missing AM Segment Trait,4157.005471229553,192.0,-0.3788247556020245,-0.9512177725905627,0.5723930169885383
21760,ee,Crustum,Tallinn,Bronze (AM Segment),4150.3800048828125,177.0,7.938763305622282,6.206551099277772,1.73221220634451
90921,sk,Hoshi Sushi  - delivery by merchant,Poprad,Missing AM Segment Trait,4149.52001953125,0.0,8.721862902977177,2.462739688031615,6.2591232149455625
34206,gh,Therema Restaurant,Accra,Missing AM Segment Trait,4142.892913818359,794.0,12.369111250717888,6.9873754934637615,5.381735757254126
185238,gh,JollofMan,Accra,Missing AM Segment Trait,4134.604644775391,469.0,7.480310797003825,6.9873754934637615,0.49293530354006343
175566,ro,Sami’s Pizza,Bucharest,Missing AM Segment Trait,4130.183044433594,144.0,14.757436682267674,-0.9512177725905627,15.708654454858236
182654,lt,Šeimos Kebabai (R. Juknevičiaus str.),Marijampole,Missing AM Segment Trait,4129.480010986328,227.0,15.98057878014394,4.9971170150676265,10.983461765076314
82321,gh,Taifa Mall,Accra,Missing AM Segment Trait,4126.8016357421875,223.0,8.383164683872831,6.9873754934637615,1.3957891904090696
29703,gh,Rice & Ice,Accra,Missing AM Segment Trait,4120.830078125,560.0,10.535757304821635,6.9873754934637615,3.5483818113578733
32043,az,Sushi Black,Baku,Platinum (AM Segment),4115.867401123047,144.0,10.292850480930188,-2.958063917515512,13.2509143984457
145838,pl,Garage Burger,Warsaw,Missing AM Segment Trait,4097.920837402344,126.0,6.907347265619094,-1.4585502706946094,8.365897536313703
95792,ua,ШашличОК,Kyiv,Missing AM Segment Trait,4091.9019470214844,180.0,7.430009507214101,2.3596736654725854,5.070335841741516
134483,ua,Bistro Dash / Бістро Даш,Kyiv,Missing AM Segment Trait,4089.904815673828,234.0,14.171875034160523,2.3596736654725854,11.812201368687937
178810,lt,TIO BIGOTES Ispaniškos empanados (Ozas),Vilnius,Missing AM Segment Trait,4087.530029296875,146.0,12.745040353237084,4.9971170150676265,7.747923338169457
139454,ke,Quick Liquor,Nairobi,Missing AM Segment Trait,4083.4479217529297,217.0,10.255807818236885,-0.20573426782701867,10.461542086063904
75833,az,Cadde Katik,Baku,Bronze (AM Segment),4081.6610107421875,270.0,-0.49767958030179593,-2.958063917515512,2.460384337213716
123034,ua,GIANNIVINO,Dnipro,Missing AM Segment Trait,4057.8898315429688,166.0,14.643418608590183,2.3596736654725854,12.283744943117597
163461,cz,LÉKÁRNA U MUZEA,Prague,Missing AM Segment Trait,4053.892189025879,207.0,17.51989148875629,-0.7075057003695413,18.22739718912583
177078,mt,The Temple Bar & Kitchen,Gozo,Missing AM Segment Trait,4048.2999877929688,124.0,17.622629556176882,8.63787374378787,8.984755812389013
190124,lt,"""Perkūno Stalas"" Home of Everyday Flavours (Rotušės aikštė str.)",Kaunas,Missing AM Segment Trait,4038.8800354003906,128.0,18.44316932656404,4.9971170150676265,13.446052311496413
146631,az,Sushi Nano,Baku,Missing AM Segment Trait,4029.4066619873047,121.0,3.4790219345487494,-2.958063917515512,6.4370858520642615
87671,ua,Сицилійський дворик,Lviv,Missing AM Segment Trait,4017.693634033203,192.0,6.631077438486686,2.3596736654725854,4.271403773014101
149577,ke,Chefron Spice Restaurant & Bar,Nairobi,Missing AM Segment Trait,4017.5733032226562,270.0,2.9662956443486554,-0.20573426782701867,3.1720299121756743
141844,az,Mr Doner and Coffee 28,Baku,Missing AM Segment Trait,4014.5112915039062,401.0,5.328731667003249,-2.958063917515512,8.286795584518762
182537,ro,Machan de Bucuresti,Bucharest,Missing AM Segment Trait,4011.928009033203,241.0,8.548244162988182,-0.9512177725905627,9.499461935578744
91674,sk,Tom’s Restaurant - rozvoz prevádzkou,Bratislava,Missing AM Segment Trait,4007.1400604248047,0.0,10.051924535370786,2.462739688031615,7.589184847339171
103333,ro,Home Kitchen,Bucharest,Missing AM Segment Trait,4006.778366088867,206.0,2.0689028739281596,-0.9512177725905627,3.0201206465187225
121967,ro,BEYTI,Bucharest,Missing AM Segment Trait,4003.353759765625,94.0,20.8550008302975,-0.9512177725905627,21.806218602888062
166139,gh,West Home Restaurant-Ablekuma,Accra,Missing AM Segment Trait,3999.913787841797,391.0,7.298423380249399,6.9873754934637615,0.3110478867856372
10721,lv,Indian Raja,Riga,Silver (AM Segment),3996.9400939941406,101.0,23.603677711128707,8.156274717925752,15.447402993202955
136773,ro,Bloomeria TN,Bucharest,Missing AM Segment Trait,3995.9640350341797,84.0,13.760362953229874,-0.9512177725905627,14.711580725820436
153966,gh,Turquoise Mazadd Foods,Accra,Missing AM Segment Trait,3988.8622131347656,480.0,9.899086095112079,6.9873754934637615,2.911710601648317
185248,mt,Indian Way Restaurant,Valletta,Missing AM Segment Trait,3978.3799743652344,159.0,11.30674309242334,8.63787374378787,2.6688693486354698
139073,ro,Pizzeria Bada Bing Brasov,Brasov,Missing AM Segment Trait,3978.1766052246094,0.0,7.654520206760685,-0.9512177725905627,8.605737979351247
77781,ua,Black Food Шаурма проспект Гагаріна,Dnipro,Missing AM Segment Trait,3968.7767944335938,387.0,6.097455431334056,2.3596736654725854,3.7377817658614703
179516,mt,Slice Society,Valletta,Missing AM Segment Trait,3968.750030517578,136.0,16.564468472683405,8.63787374378787,7.926594728895536
1520,lv,Pica & Grill 76 Zolitūde,Riga,Bronze (AM Segment),3964.1100006103516,133.0,13.898148938916355,8.156274717925752,5.741874220990603
167337,lt,Gruziniški čeburekai (V. Krėvės av.),Kaunas,Missing AM Segment Trait,3961.6800231933594,205.0,17.748366728990362,4.9971170150676265,12.751249713922736
154498,sk,Novella Pizza,Trnava,Missing AM Segment Trait,3959.980010986328,0.0,11.182699393594937,2.462739688031615,8.719959705563323
84769,gh,Gob3 King,Accra,Missing AM Segment Trait,3957.7761840820312,686.0,16.524754023894655,6.9873754934637615,9.537378530430892
183246,sk,Dirty Pleasure Sandwich - Meet Point,Bratislava,Missing AM Segment Trait,3946.0599517822266,134.0,3.8160948009018325,2.462739688031615,1.3533551128702177
118671,az,Burger Farm,Baku,Missing AM Segment Trait,3943.463394165039,220.0,-0.07763641739308651,-2.958063917515512,2.8804275001224258
140858,pl,u Bucha,Warsaw,Missing AM Segment Trait,3940.130195617676,85.0,5.912973120953112,-1.4585502706946094,7.371523391647721
29380,gh,Banku Boutique,Accra,Missing AM Segment Trait,3937.3714294433594,471.0,18.470841414425834,6.9873754934637615,11.483465920962072
129031,ua,"Вогень Кебаб, вул. Пантелеймона Куліша",Lviv,Missing AM Segment Trait,3936.0122680664062,300.0,8.670760596509796,2.3596736654725854,6.31108693103721
194629,cy,Samer's Lebanese Food,Limassol,Missing AM Segment Trait,3934.5601806640625,170.0,6.566675044490838,-0.8821742371572978,7.448849281648135
144984,ro,By Jules,Slobozia,Missing AM Segment Trait,3911.900634765625,0.0,7.4638630653501545,-0.9512177725905627,8.415080837940717
190896,lt,Du kebabai (Žirmūnų str.),Vilnius,Missing AM Segment Trait,3908.7200927734375,182.0,15.179197623003079,4.9971170150676265,10.182080607935452
168687,lv,Project Chicken,Riga,Missing AM Segment Trait,3906.6399536132812,142.0,9.920750047604622,8.156274717925752,1.76447532967887
173254,pl,Sushi Miyamoto,Warsaw,Missing AM Segment Trait,3903.5706939697266,0.0,4.727054480364304,-1.4585502706946094,6.185604751058913
9990,pl,Xic Lo - Kuchnia Orientalna,Warsaw,Silver (AM Segment),3893.9969177246094,214.0,8.56010794242073,-1.4585502706946094,10.018658213115339
169966,ua,Central Burgers,Dnipro,Missing AM Segment Trait,3893.5667877197266,221.0,10.34011450412747,2.3596736654725854,7.980440838654885
132129,lv,Bukhara,Riga,Missing AM Segment Trait,3888.449981689453,87.0,19.926214516148818,8.156274717925752,11.769939798223065
61496,pl,Niedaleko Damaszku - Vegan,Warsaw,Silver (AM Segment),3886.575408935547,235.0,8.146559104217278,-1.4585502706946094,9.605109374911887
184282,ro,RIBS Bar & Grill,Bucharest,Missing AM Segment Trait,3884.0332641601562,108.0,3.3868798305105625,-0.9512177725905627,4.338097603101125
165131,ua,BAZA Street Food на Кульпарківській,Lviv,Missing AM Segment Trait,3877.4939575195312,260.0,11.434747252119001,2.3596736654725854,9.075073586646415
178235,az,Your Sushi Premium,Baku,Missing AM Segment Trait,3869.2822189331055,110.0,1.8835129179648171,-2.958063917515512,4.841576835480329
184190,pl,Bar Mleczny Przystanek 16,Warsaw,Missing AM Segment Trait,3861.889373779297,242.0,7.7616580966935675,-1.4585502706946094,9.220208367388176
183371,az,Qedirxum Lahmacun,Baku,Missing AM Segment Trait,3858.9794921875,407.0,3.7293278687150377,-2.958063917515512,6.68739178623055
30899,gh,Emmy’s Eatery,Accra,Missing AM Segment Trait,3850.9114990234375,256.0,10.766378465591943,6.9873754934637615,3.7790029721281817
40793,ua,De.poisty/Де поїсти,Dnipro,Bronze (AM Segment),3848.9116821289062,254.0,14.668056872433231,2.3596736654725854,12.308383206960645
182521,gh,Ubuntu Gardens,Accra,Missing AM Segment Trait,3840.727554321289,294.0,10.189769880304087,6.9873754934637615,3.202394386840326
141593,ro,Pho Ha Noi,Bucharest,Missing AM Segment Trait,3836.182342529297,112.0,12.812185016544777,-0.9512177725905627,13.76340278913534
94845,gh,Jamis Restaurant,Accra,Missing AM Segment Trait,3834.255340576172,317.0,16.034636107568144,6.9873754934637615,9.047260614104381
157258,mt,El Corazon,Valletta,Missing AM Segment Trait,3822.3300170898438,113.0,13.79174966393243,8.63787374378787,5.153875920144561
176815,pl,DM Bar Mleczny,Warsaw,Missing AM Segment Trait,3821.3887329101562,208.0,9.62340207097205,-1.4585502706946094,11.081952341666659
120334,ua,The Truffle by Andriy Dromov,Dnipro,Missing AM Segment Trait,3799.7050170898438,155.0,18.4590188066646,2.3596736654725854,16.099345141192014
186774,lv,Wasabi House,Riga,Missing AM Segment Trait,3791.6900024414062,95.0,20.35392864007689,8.156274717925752,12.197653922151138
90138,pl,District Speciality Coffee,Warsaw,Missing AM Segment Trait,3790.846435546875,150.0,16.17081049936734,-1.4585502706946094,17.62936077006195
169128,ro,TERRA BISTRO,Bucharest,Missing AM Segment Trait,3788.2569274902344,147.0,1.1058172640811852,-0.9512177725905627,2.057035036671748
166083,ro,Ali baba kebab,Alba Iulia,Missing AM Segment Trait,3783.1309509277344,235.0,-0.4333593829753706,-0.9512177725905627,0.5178583896151921
87244,sk,Señor Tacos  - delivery by merchant,Presov,Missing AM Segment Trait,3773.4200134277344,0.0,7.67497834791176,2.462739688031615,5.212238659880145
60084,pl,Ho-No-Tu Warszawa,Warsaw,Silver (AM Segment),3771.7619018554688,212.0,6.277245289995734,-1.4585502706946094,7.7357955606903435
52354,pl,Chennai Express South Indian,Warsaw,Bronze (AM Segment),3771.148956298828,179.0,13.483317734457692,-1.4585502706946094,14.941868005152301
74069,gh,Cee's Grills,Accra,Missing AM Segment Trait,3769.2513427734375,358.0,7.988784088630674,6.9873754934637615,1.0014085951669127
151861,ro,DRIMOS - Doner & Pizza,Zalau,Missing AM Segment Trait,3766.3631896972656,0.0,10.211483276314747,-0.9512177725905627,11.162701048905308
190927,cz,Mc Kebab & Mc Pizza,Prague,Missing AM Segment Trait,3758.8277282714844,200.0,1.926206571989261,-0.7075057003695413,2.6337122723588022
61294,az,Sumo Sushi Bar,Baku,Silver (AM Segment),3753.5811767578125,183.0,-0.27786171378467445,-2.958063917515512,2.6802022037308375
163545,sk,Hoi An Memory Restaurant,Nove Zamky,Missing AM Segment Trait,3753.3799438476562,177.0,4.5940552089183875,2.462739688031615,2.1313155208867727
44555,ua,Sushi Time,Lviv,Silver (AM Segment),3753.1553955078125,241.0,14.24803002471976,2.3596736654725854,11.888356359247176
157229,ua,DONER LAND (Кебаб),Lviv,Missing AM Segment Trait,3746.6996459960938,289.0,3.575693054411315,2.3596736654725854,1.2160193889387294
183848,ua,Кебабця,Chernivtsi,Missing AM Segment Trait,3743.302764892578,337.0,3.715698118331367,2.3596736654725854,1.3560244528587817
147218,ua,Фунчоза Берестейський проспект,Kyiv,Missing AM Segment Trait,3736.9984130859375,183.0,9.564075545157525,2.3596736654725854,7.20440187968494
10141,ro,Beca's Kitchen,Bucharest,Bronze (AM Segment),3732.0423278808594,121.0,23.048567136229995,-0.9512177725905627,23.99978490882056
165310,lv,Palladium Cafe,Rezekne,Missing AM Segment Trait,3729.229934692383,214.0,11.512572012266688,8.156274717925752,3.3562972943409353
12208,ke,Swadesh,Nairobi,Gold (AM Segment),3724.3285522460938,389.0,7.804658410762125,-0.20573426782701867,8.010392678589144
146945,mt,Salsa & Samba,Valletta,Missing AM Segment Trait,3723.1800231933594,128.0,13.132539410710372,8.63787374378787,4.4946656669225025
186542,mt,Maiz Bakery,Valletta,Missing AM Segment Trait,3716.9300384521484,157.0,10.530381824577217,8.63787374378787,1.892508080789348
188687,az,Hikari Sushi Bar,Baku,Missing AM Segment Trait,3714.624839782715,191.0,7.586667976994331,-2.958063917515512,10.544731894509843
168828,sk,Kohút,Bratislava,Missing AM Segment Trait,3714.030029296875,168.0,3.8080865336597456,2.462739688031615,1.3453468456281308
107599,pl,Franco,Warsaw,Missing AM Segment Trait,3707.058624267578,154.0,2.0598331486433863,-1.4585502706946094,3.5183834193379955
101159,ua,Лезгинка вінниця,Vinnytsia,Missing AM Segment Trait,3697.5401916503906,164.0,11.140470084609818,2.3596736654725854,8.780796419137232
133302,ro,Snitel Haus Militari,Bucharest,Missing AM Segment Trait,3688.497100830078,161.0,4.78504526504614,-0.9512177725905627,5.736263037636703
137344,ro,Cookielicious,Cluj-Napoca,Missing AM Segment Trait,3682.039581298828,156.0,9.714319709038824,-0.9512177725905627,10.665537481629386
63588,az,Sushi Katanas Hazi Aslanov,Baku,Silver (AM Segment),3675.8621520996094,194.0,1.261695845359109,-2.958063917515512,4.219759762874621
127863,ro,Florarie Parada Florilor,Bucharest,Missing AM Segment Trait,3673.0238647460938,96.0,18.952499390857145,-0.9512177725905627,19.90371716344771
184674,sk,Big Bite Restaurant &Catering,Bratislava,Missing AM Segment Trait,3666.260040283203,137.0,7.303916179234404,2.462739688031615,4.8411764912027895
132731,ua,KREMOVA,Kyiv,Missing AM Segment Trait,3662.7474060058594,139.0,14.16056136577938,2.3596736654725854,11.800887700306795
9302,ua,Green 13 Велика Житомирська,Kyiv,Gold (AM Segment),3662.660110473633,216.0,9.351335446873817,2.3596736654725854,6.991661781401231
149704,ua,ITALIANA Pizza & Pasta Довженка,Lviv,Missing AM Segment Trait,3656.103790283203,182.0,6.984462588560545,2.3596736654725854,4.6247889230879595
124683,ro,Pasta e Basta Cluj,Cluj-Napoca,Missing AM Segment Trait,3651.6912536621094,183.0,5.8397358321509625,-0.9512177725905627,6.790953604741525
